FIRE_NUM, XStart, YStart, FireSize
7930, 379246.480913, 5724702.619310, 116.238372
7931, 376520.583085, 5728707.577779, 82.829724
7932, 378922.434372, 5732555.491753, 95.086151
7933, 374266.755408, 5730843.470557, 41.414862
7934, 376262.827398, 5731594.351153, 61.084450
7935, 373210.168774, 5729329.281621, 85.597304
7936, 381282.443160, 5730012.391954, 41.414862
7937, 373110.416155, 5728326.219107, 83.126250
7938, 374768.457139, 5728855.045666, 15.617060
7939, 374712.263051, 5731854.557147, 7.413161
7940, 379724.695991, 5725446.600120, 80.655197
7941, 380451.793463, 5728914.711806, 91.527833
7942, 377706.944678, 5725153.274917, 25.402433
7943, 377889.621210, 5729019.849966, 80.754039
7944, 377141.679648, 5725820.878385, 73.143193
7945, 378230.334388, 5732553.351161, 42.699810
7946, 373784.756017, 5724105.105654, 24.611696
7947, 372371.910814, 5732821.328575, 38.153071
7948, 372953.767598, 5724552.924846, 4.447897
7949, 375420.378538, 5727920.533176, 53.275920
7950, 380044.930437, 5726494.105385, 49.223392
7951, 374152.770815, 5727415.228057, 34.100543
7952, 378721.598288, 5727781.389273, 46.258127
7953, 375223.709019, 5729187.482147, 70.672139
7954, 373399.215934, 5727830.874531, 120.883953
7955, 377030.445376, 5729882.324136, 29.553804
7956, 375524.063844, 5728970.316026, 123.453849
7957, 377203.262634, 5729251.517635, 65.927716
7958, 378993.074298, 5728111.180434, 75.515405
7959, 374790.116732, 5731518.379386, 18.878851
7960, 379951.137026, 5725211.752180, 47.345391
7961, 373674.109843, 5730459.389598, 57.624975
7962, 379188.878032, 5728130.272097, 67.014979
7963, 376660.258645, 5728751.198136, 79.864459
7964, 375495.542685, 5730489.841950, 42.403283
7965, 378440.921476, 5725569.769631, 81.544776
7966, 372629.308039, 5728916.573213, 74.724667
7967, 372792.877608, 5728915.998760, 54.363184
7968, 379003.210520, 5724918.346238, 92.615097
7969, 375082.196611, 5727024.622611, 94.789624
7970, 378351.498151, 5726700.586139, 77.986458
7971, 380222.194667, 5728355.236993, 136.204486
7972, 376496.991556, 5731661.656271, 26.292013
7973, 377212.704652, 5732761.762808, 33.210963
7974, 380402.737670, 5727360.484818, 62.369398
7975, 376930.748790, 5724678.212141, 27.280434
7976, 375638.757411, 5729752.687333, 66.916137
7977, 374794.371945, 5730525.002702, 34.397069
7978, 372988.199261, 5727673.314317, 71.462876
7979, 380109.243628, 5728806.439067, 77.195721
7980, 376915.948784, 5725688.695133, 79.073722
7981, 379407.099129, 5727646.308231, 64.346241
7982, 374665.227440, 5728706.381397, 39.240335
7983, 380118.196898, 5727318.188551, 60.886766
7984, 372746.498184, 5732830.714274, 25.896644
7985, 378251.591272, 5724746.839081, 80.259828
7986, 376678.469285, 5728948.223030, 56.735396
7987, 379006.471961, 5729079.431151, 66.421927
7988, 372920.389410, 5728365.679567, 48.729181
7989, 377351.916582, 5729864.516866, 14.727481
7990, 373516.329920, 5727530.312631, 96.074572
7991, 379086.492396, 5730646.182991, 18.582325
7992, 374719.874285, 5727667.074522, 88.957937
7993, 373943.537879, 5727595.652771, 95.184993
7994, 376777.519068, 5730214.433359, 50.508340
7995, 374653.542345, 5730050.297885, 85.004251
7996, 378532.187604, 5729898.072451, 54.363184
7997, 379730.594602, 5732452.102486, 46.752338
7998, 380090.789648, 5726786.801350, 119.895531
7999, 379179.807658, 5728240.440983, 79.765617
8000, 376916.207659, 5729500.325749, 44.478969
8001, 378805.201587, 5732861.012927, 50.310656
8002, 381051.511152, 5728400.248842, 114.656897
8003, 380103.960845, 5726771.917755, 112.778896
8004, 378547.566232, 5724635.327163, 81.347092
8005, 375831.391342, 5727961.836472, 46.455812
8006, 377755.027369, 5727796.033096, 122.860796
8007, 381412.224856, 5730371.374045, 0.988422
8008, 374228.490342, 5727845.179909, 52.089814
8009, 377177.811687, 5728175.132606, 32.914437
8010, 376024.932795, 5730274.629147, 54.363184
8011, 378612.143173, 5732750.304394, 30.146857
8012, 378307.925380, 5725924.762397, 117.226793
8013, 380981.735913, 5727039.167012, 18.483483
8014, 379950.986608, 5729606.998492, 101.609733
8015, 378275.519218, 5724929.674971, 61.974030
8016, 375144.730431, 5728063.671742, 107.144893
8017, 375752.480535, 5730131.707864, 42.205599
8018, 374480.918742, 5728207.551261, 21.152221
8019, 380672.459618, 5725836.093555, 23.919801
8020, 378409.473771, 5729130.698263, 51.200235
8021, 381120.399559, 5729571.551837, 53.275920
8022, 378547.746135, 5724628.754808, 60.787924
8023, 378355.209835, 5727333.720013, 41.118336
8024, 377416.766070, 5727325.958614, 41.019493
8025, 379216.081151, 5732966.945402, 33.013279
8026, 372647.979023, 5732632.274645, 39.833388
8027, 376901.948146, 5727953.383247, 73.044351
8028, 376284.570955, 5727379.202678, 72.550140
8029, 378450.501386, 5725429.402533, 101.510891
8030, 379700.664133, 5725000.283628, 96.074572
8031, 377613.840859, 5726419.122557, 50.112971
8032, 373241.414405, 5729771.561850, 77.492248
8033, 377106.224555, 5729679.710097, 21.349905
8034, 380749.806915, 5725885.998973, 17.495061
8035, 379643.377939, 5727640.638828, 124.244586
8036, 378952.835010, 5727524.343672, 65.433505
8037, 378306.667103, 5727855.976203, 59.799502
8038, 375278.095382, 5732054.005236, 31.332962
8039, 373717.056341, 5729373.635679, 71.759403
8040, 373478.479992, 5729162.961375, 57.229606
8041, 372536.920417, 5728393.919348, 28.565382
8042, 379526.902323, 5726818.147633, 82.038987
8043, 373628.465279, 5726592.031700, 49.223392
8044, 373123.614821, 5729568.234414, 77.887616
8045, 379277.871393, 5724278.939762, 16.407797
8046, 376162.898615, 5728934.830173, 92.911623
8047, 377426.020371, 5725211.167982, 52.979394
8048, 374424.391204, 5728790.536379, 56.933080
8049, 378934.315720, 5728818.607621, 79.864459
8050, 376414.710498, 5727280.530017, 74.032772
8051, 372890.533936, 5729973.451785, 40.228756
8052, 380640.559620, 5730272.594981, 48.926866
8053, 379300.732699, 5725573.272731, 121.180479
8054, 379799.148975, 5726242.888643, 71.462876
8055, 376670.481811, 5729575.792795, 91.428991
8056, 379245.801927, 5726119.136275, 48.037286
8057, 376767.289369, 5730436.652465, 24.018643
8058, 378099.548581, 5726080.384669, 106.156472
8059, 376020.467965, 5731079.425549, 68.299927
8060, 377637.771692, 5731766.615095, 0.988422
8061, 372278.562463, 5730165.639419, 17.396219
8062, 376491.967173, 5729277.026035, 60.096029
8063, 373348.595230, 5728494.935023, 103.883102
8064, 372607.232839, 5730603.282858, 3.558317
8065, 374843.366545, 5727645.809595, 77.492248
8066, 373468.982685, 5730342.073597, 69.486033
8067, 374409.150458, 5729239.226588, 62.072872
8068, 372556.700866, 5726339.729531, 1.383790
8069, 374658.076508, 5727447.771753, 95.184993
8070, 378315.077439, 5729585.422257, 53.572447
8071, 376288.768593, 5724319.720517, 12.750638
8072, 377934.210608, 5728456.053615, 83.818145
8073, 378776.220820, 5728870.853450, 53.374762
8074, 374966.106647, 5731104.851157, 0.098842
8075, 378021.301417, 5726019.247409, 116.534898
8076, 380907.543527, 5727761.152504, 32.321384
8077, 379109.093221, 5732758.384708, 68.299927
8078, 374178.488302, 5731138.507991, 25.007065
8079, 373730.052334, 5730047.813225, 45.862759
8080, 377224.121508, 5729665.369783, 21.646431
8081, 377018.488982, 5725850.019933, 68.991823
8082, 374107.219938, 5727396.241755, 34.001701
8083, 374762.689905, 5730077.288159, 85.992673
8084, 377039.208838, 5730372.489211, 7.116635
8085, 378643.008098, 5729028.049475, 51.200235
8086, 375281.162404, 5731001.633384, 41.513704
8087, 375376.986681, 5726488.627656, 33.507490
8088, 376258.073015, 5729657.962477, 52.089814
8089, 377203.466235, 5731838.369394, 2.273370
8090, 381103.726053, 5728619.728717, 148.460913
8091, 377223.107368, 5730047.298572, 23.227906
8092, 375399.319443, 5729796.642018, 75.021194
8093, 377895.907507, 5725568.800403, 107.243736
8094, 376636.692844, 5725578.979654, 79.567933
8095, 375274.940391, 5727877.483200, 82.236671
8096, 376677.750677, 5728100.342570, 64.346241
8097, 375493.068003, 5727008.014205, 69.584875
8098, 374685.698950, 5729031.439234, 19.966115
8099, 376416.581120, 5729744.980483, 92.318571
8100, 373109.627101, 5729014.687635, 80.556354
8101, 381621.486276, 5731925.493586, 10.477268
8102, 377397.752015, 5727352.339456, 80.358670
8103, 372261.859075, 5728777.131091, 8.698109
8104, 373648.475132, 5729694.220450, 72.945509
8105, 377531.025431, 5727441.653889, 88.167200
8106, 372288.167812, 5732009.068385, 42.897494
8107, 375795.600483, 5730573.919990, 28.763066
8108, 379255.674981, 5732850.714724, 50.706024
8109, 378334.603749, 5728354.785544, 49.124550
8110, 372687.986598, 5732485.359754, 25.501275
8111, 377792.244925, 5726627.866965, 84.806567
8112, 376113.473813, 5732384.656753, 0.296526
8113, 374720.613829, 5724201.812541, 9.192320
8114, 372509.909975, 5727400.393915, 8.796952
8115, 373183.549110, 5725178.781435, 23.425590
8116, 373313.888012, 5724801.453289, 10.576110
8117, 373530.771335, 5728519.387818, 91.725518
8118, 376699.290464, 5726476.758449, 29.257277
8119, 372950.489003, 5728412.349863, 78.480669
8120, 376730.508380, 5724928.427799, 27.675803
8121, 379879.310669, 5726144.633489, 79.172564
8122, 372164.266701, 5729049.433014, 55.746974
8123, 376974.989483, 5726145.426740, 58.613397
8124, 377807.198856, 5725761.142863, 81.841302
8125, 379496.614581, 5727688.560535, 101.510891
8126, 381867.327064, 5728791.612778, 45.763917
8127, 377562.600620, 5727912.316920, 68.299927
8128, 379207.748803, 5728430.144686, 69.980244
8129, 377926.428178, 5730232.112666, 16.210113
8130, 380454.432664, 5726206.094689, 39.438019
8131, 379910.803064, 5732175.284238, 15.715902
8132, 375816.847091, 5726672.256792, 50.112971
8133, 375145.934174, 5730903.853438, 40.624125
8134, 377273.240059, 5729605.901942, 38.153071
8135, 373499.357264, 5724305.972440, 30.146857
8136, 377684.578495, 5724791.964035, 47.938444
8137, 378969.857445, 5726184.786223, 73.933930
8138, 374250.965210, 5730616.095838, 89.452148
8139, 379621.930427, 5728864.359881, 85.103093
8140, 373509.542637, 5730894.187934, 24.117485
8141, 377448.740908, 5726934.869469, 25.797802
8142, 381707.571862, 5729526.763802, 28.367698
8143, 374907.777409, 5727969.892211, 89.254464
8144, 374321.571427, 5729612.359663, 84.707725
8145, 372713.516884, 5732698.458607, 43.292863
8146, 372365.455323, 5729454.620952, 75.021194
8147, 372443.136803, 5724564.015512, 0.296526
8148, 374282.154813, 5726693.309842, 57.130764
8149, 377422.919682, 5728375.917337, 31.332962
8150, 376085.279655, 5728091.331743, 37.658860
8151, 377415.270617, 5725506.899119, 57.130764
8152, 379867.051768, 5727051.101191, 106.057630
8153, 379631.716569, 5728944.420147, 73.340877
8154, 375417.807007, 5728919.828271, 131.558905
8155, 373871.769069, 5729085.959857, 27.675803
8156, 374079.665371, 5724165.381972, 19.768431
8157, 379132.411737, 5725554.899841, 125.924902
8158, 380465.027562, 5727447.500820, 58.218028
8159, 381890.022520, 5726654.181297, 20.163799
8160, 378257.241695, 5730193.288121, 47.839602
8161, 373123.707772, 5727869.884049, 84.114672
8162, 376370.394005, 5727168.471255, 82.829724
8163, 376470.861070, 5727939.031655, 62.962451
8164, 375050.449965, 5729063.365288, 62.665925
8165, 377561.133196, 5726817.990028, 39.240335
8166, 375195.442516, 5728448.909496, 125.035323
8167, 372757.448820, 5728353.134942, 62.764767
8168, 374319.881058, 5730086.394343, 69.980244
8169, 379656.624616, 5732525.591277, 63.555504
8170, 379592.720443, 5730652.450434, 11.762216
8171, 380237.004960, 5732870.916436, 15.814744
8172, 381555.206481, 5729145.342199, 79.271406
8173, 377081.939526, 5725392.667818, 73.439719
8174, 372462.032281, 5727562.768858, 10.279584
8175, 376976.958913, 5726203.551268, 59.404134
8176, 379156.153567, 5727715.565305, 51.793288
8177, 381506.520735, 5728586.989270, 106.156472
8178, 372653.017320, 5732885.202225, 23.820959
8179, 381650.945384, 5726626.463034, 30.344541
8180, 378519.625459, 5730344.881841, 48.926866
8181, 379891.423260, 5727591.433480, 45.665075
8182, 380449.287889, 5728729.413489, 75.614247
8183, 377956.939518, 5731480.084263, 0.296526
8184, 377051.692859, 5725257.835663, 47.938444
8185, 372248.891376, 5730678.329628, 2.668738
8186, 375198.331013, 5730485.316937, 39.141492
8187, 379714.080883, 5729161.843376, 66.026558
8188, 372558.557570, 5730001.393321, 22.733695
8189, 373406.919798, 5725261.638814, 21.942958
8190, 376469.159450, 5726841.999818, 58.613397
8191, 374651.607834, 5730439.627693, 58.415712
8192, 377835.997060, 5726324.832190, 87.969516
8193, 379331.096741, 5725053.041830, 54.956237
8194, 372058.123644, 5728730.045296, 25.896644
8195, 372704.898015, 5726178.296408, 2.668738
8196, 373647.014571, 5730035.914740, 50.903709
8197, 374716.190215, 5725480.660781, 4.151370
8198, 377356.253337, 5725590.823996, 71.364034
8199, 378415.011061, 5732639.636684, 10.576110
8200, 372457.683354, 5724363.512766, 0.197684
8201, 380384.066910, 5729875.092800, 78.876038
8202, 380407.625465, 5728052.712278, 55.055079
8203, 375823.605569, 5730182.660391, 40.228756
8204, 377115.412974, 5726564.744191, 34.001701
8205, 373548.810532, 5726539.759484, 70.770981
8206, 375445.295451, 5730111.688442, 39.042650
8207, 375027.106392, 5729353.453669, 55.351605
8208, 380994.748920, 5726129.024771, 18.780009
8209, 377095.411550, 5728142.073922, 58.909923
8210, 379726.557020, 5732683.084549, 45.269706
8211, 372996.525360, 5728390.351289, 59.206449
8212, 378854.226101, 5730438.848746, 35.385491
8213, 379357.361291, 5728425.654681, 96.272257
8214, 376798.566605, 5727183.727786, 58.119186
8215, 375525.492763, 5730876.936681, 28.960751
8216, 380922.823932, 5730176.626682, 39.635703
8217, 374937.563131, 5728786.821708, 23.129064
8218, 380648.423401, 5727528.381357, 59.305292
8219, 379058.939277, 5732261.872265, 63.852031
8220, 373041.096024, 5731356.213316, 0.593053
8221, 380529.519734, 5727654.049015, 41.711388
8222, 376486.159208, 5729515.583454, 95.679204
8223, 380361.783591, 5730519.964780, 18.878851
8224, 380436.385606, 5726289.526623, 55.055079
8225, 377507.482303, 5727248.360472, 20.756852
8226, 372683.574196, 5732673.109640, 42.403283
8227, 380103.100568, 5729893.202120, 82.038987
8228, 378384.679518, 5728155.848968, 58.712239
8229, 377858.576823, 5725921.091991, 104.772682
8230, 378804.257193, 5726427.976416, 76.602668
8231, 373456.267668, 5730261.410265, 73.439719
8232, 377019.742864, 5732453.747925, 15.617060
8233, 377398.164805, 5730449.195191, 58.712239
8234, 379704.880822, 5724724.748713, 55.944658
8235, 379519.581453, 5725085.800401, 64.445084
8236, 378105.468841, 5728590.723609, 83.422777
8237, 373194.103556, 5729970.881394, 49.223392
8238, 377714.414281, 5727872.619185, 95.184993
8239, 372355.350650, 5729738.995447, 7.808530
8240, 372323.764033, 5724870.390216, 0.098842
8241, 372336.857074, 5726475.078983, 32.914437
8242, 374026.403147, 5730626.082524, 52.485183
8243, 378904.052504, 5727922.941443, 73.835088
8244, 378417.439997, 5728422.858079, 74.329299
8245, 376377.901350, 5725820.166564, 84.608883
8246, 373386.755681, 5730878.002885, 19.867273
8247, 375910.367322, 5732159.214172, 0.098842
8248, 373513.065192, 5728716.629104, 74.329299
8249, 379605.767523, 5725483.116578, 63.160136
8250, 378368.687424, 5728326.983663, 47.048865
8251, 380439.304581, 5729513.626258, 100.818996
8252, 378737.188386, 5725932.785933, 81.841302
8253, 373860.089134, 5728347.573469, 49.717603
8254, 380642.418522, 5727374.789660, 44.182442
8255, 373224.065467, 5727821.565241, 100.818996
8256, 377490.329720, 5727979.317607, 43.490547
8257, 376832.412508, 5727181.752804, 63.456662
8258, 374878.122346, 5730339.730713, 48.432655
8259, 381555.485771, 5726430.971773, 25.501275
8260, 373158.826509, 5728732.959026, 93.109308
8261, 380032.512117, 5729957.537563, 70.375613
8262, 377242.115341, 5726978.556667, 30.838752
8263, 375341.959982, 5732101.173753, 23.030222
8264, 373579.061465, 5730072.478899, 48.531497
8265, 376953.755658, 5727171.675791, 59.898345
8266, 374946.121157, 5727059.440670, 132.646169
8267, 374534.492978, 5729186.656811, 53.078236
8268, 379497.002914, 5732761.794533, 55.351605
8269, 377552.968505, 5729161.066176, 45.763917
8270, 379906.575819, 5726485.132385, 56.043501
8271, 374388.858298, 5728098.909587, 16.210113
8272, 379791.074115, 5732559.971603, 42.502126
8273, 373979.223577, 5726891.304094, 32.123700
8274, 372427.793635, 5727786.581955, 12.256427
8275, 379975.852801, 5727297.105868, 60.194871
8276, 373829.334239, 5724348.722092, 24.809380
8277, 377756.185609, 5726924.908281, 31.135278
8278, 373293.584029, 5728872.093448, 85.300778
8279, 376274.365061, 5729021.907446, 65.828874
8280, 375075.046121, 5727481.411437, 111.296264
8281, 373236.650895, 5727770.482866, 100.818996
8282, 380249.159712, 5728409.299709, 102.598154
8283, 381979.521389, 5732074.428461, 10.477268
8284, 380019.121132, 5727359.510653, 71.660561
8285, 375615.863969, 5728121.039275, 51.694446
8286, 378174.711587, 5732118.440960, 78.184143
8287, 379988.260728, 5728562.228553, 92.219728
8288, 378181.091776, 5732609.025608, 25.896644
8289, 372836.724523, 5729682.051431, 68.497612
8290, 376954.465600, 5724610.574132, 22.239484
8291, 374430.169869, 5730265.908589, 33.507490
8292, 379540.693242, 5729421.609977, 42.600968
8293, 376175.473822, 5730059.645400, 29.553804
8294, 374696.953928, 5731775.076623, 9.192320
8295, 379078.584075, 5725513.614583, 123.552691
8296, 380346.656207, 5729686.566352, 93.900045
8297, 375290.405776, 5732017.358540, 29.553804
8298, 375892.244264, 5728557.859859, 108.528684
8299, 372656.828515, 5727205.094218, 28.367698
8300, 374068.903505, 5728755.679998, 33.804016
8301, 379965.465331, 5724264.254273, 2.174527
8302, 375002.227962, 5728735.968259, 21.547589
8303, 379439.925309, 5726956.311305, 96.469941
8304, 374437.694295, 5727471.886510, 76.899195
8305, 373216.943308, 5726387.756652, 56.537711
8306, 381208.581467, 5729462.744076, 52.781710
8307, 377027.782143, 5730351.123614, 8.698109
8308, 379001.020268, 5732746.156768, 71.561719
8309, 378803.607502, 5730395.148242, 38.153071
8310, 377369.948217, 5730643.415773, 46.159285
8311, 377111.020568, 5724567.264971, 10.872637
8312, 373207.541685, 5730207.919672, 60.689082
8313, 378657.487948, 5729199.635308, 26.786223
8314, 372173.729539, 5728032.793342, 11.861058
8315, 379530.337181, 5732451.686320, 57.921501
8316, 373854.449076, 5727661.044594, 104.278471
8317, 380510.334815, 5726061.239547, 48.234970
8318, 377275.123030, 5727797.014105, 72.154771
8319, 374879.223849, 5725258.794746, 0.494211
8320, 379568.160739, 5726173.113412, 84.213514
8321, 377722.214098, 5725970.838982, 63.160136
8322, 380321.556233, 5726615.763115, 62.270556
8323, 379999.863382, 5724780.557559, 36.472754
8324, 380093.972834, 5727518.553998, 0.098842
8325, 380503.171789, 5730440.719993, 21.251063
8326, 376996.593546, 5732323.493199, 16.210113
8327, 379842.893301, 5728334.994524, 108.528684
8328, 378214.344296, 5726082.846384, 102.894681
8329, 380181.490677, 5726865.893402, 106.057630
8330, 372423.802676, 5732818.139118, 40.920651
8331, 373541.964720, 5729896.836761, 56.834238
8332, 374597.614774, 5724349.155567, 14.925165
8333, 374341.778921, 5727326.979823, 8.302741
8334, 379168.193631, 5726720.310442, 82.730882
8335, 372375.385756, 5729104.648828, 72.352456
8336, 381632.588364, 5732077.242660, 30.641067
8337, 375567.810326, 5729266.325651, 74.625825
8338, 376404.621555, 5728326.917840, 26.885066
8339, 373815.046526, 5730678.574731, 41.316020
8340, 372578.447552, 5726649.275239, 0.098842
8341, 379138.698314, 5727503.080925, 60.491397
8342, 377998.895420, 5727904.413296, 71.561719
8343, 377381.241076, 5725176.963639, 55.944658
8344, 375282.503839, 5727989.270287, 79.963301
8345, 372097.927194, 5727809.312998, 15.122849
8346, 379898.765202, 5727959.734048, 147.077123
8347, 376513.399756, 5724436.239651, 13.343691
8348, 380558.906739, 5727222.629529, 68.991823
8349, 373797.730761, 5730122.518515, 65.927716
8350, 378099.156331, 5728062.730978, 82.335513
8351, 377009.390873, 5728974.241937, 48.926866
8352, 378080.629931, 5724513.049264, 57.130764
8353, 378867.451744, 5727056.479025, 106.156472
8354, 379642.482286, 5730164.156137, 0.691895
8355, 373661.025868, 5726942.024572, 67.608032
8356, 377027.777211, 5727665.940769, 90.539412
8357, 375592.071559, 5725425.079893, 0.988422
8358, 375263.678661, 5727665.269873, 93.900045
8359, 376847.033877, 5727702.807160, 39.734545
8360, 378749.393215, 5727628.301752, 35.583175
8361, 377729.289365, 5730755.131824, 20.756852
8362, 380764.791025, 5728026.862114, 83.126250
8363, 372269.780952, 5732247.579451, 43.589389
8364, 378027.145722, 5726091.465630, 120.192058
8365, 376481.058666, 5730040.030430, 90.144043
8366, 374468.338790, 5731385.084569, 36.769281
8367, 373370.719595, 5727623.936687, 99.138679
8368, 380280.791828, 5730479.332677, 22.832537
8369, 381232.107380, 5728473.331107, 117.622162
8370, 377893.891501, 5729767.345878, 46.851180
8371, 375245.961939, 5728294.327989, 112.087001
8372, 373397.461625, 5728158.302075, 100.423627
8373, 377134.105019, 5728578.611633, 26.094328
8374, 376749.521666, 5727293.867398, 62.369398
8375, 377052.322694, 5727209.247619, 64.346241
8376, 373935.023369, 5728246.999550, 31.036436
8377, 374448.728922, 5729144.741418, 37.560018
8378, 379180.168880, 5729573.495299, 50.014129
8379, 379064.172393, 5728983.681951, 77.492248
8380, 379301.528966, 5729342.397745, 54.560868
8381, 377010.143177, 5726570.919722, 28.170014
8382, 374903.638262, 5730007.970458, 52.089814
8383, 376183.101112, 5727112.217413, 91.132465
8384, 379225.321100, 5730477.688345, 12.355269
8385, 373051.125806, 5730996.474113, 5.831687
8386, 376191.540105, 5729903.475245, 28.960751
8387, 379909.346252, 5728256.297465, 116.633740
8388, 373958.957122, 5728499.831136, 61.084450
8389, 380301.600491, 5728287.535977, 117.127951
8390, 377305.978591, 5728462.150850, 26.094328
8391, 373971.499854, 5727938.835150, 64.642768
8392, 375514.613360, 5731840.946297, 26.983908
8393, 377744.967725, 5725609.869286, 85.103093
8394, 372305.442366, 5727132.290073, 12.454111
8395, 377956.094491, 5731596.030321, 0.593053
8396, 379262.722052, 5732155.014185, 40.031072
8397, 372471.831067, 5729180.528835, 86.585726
8398, 377087.654885, 5727196.613102, 59.404134
8399, 379654.780448, 5727622.761569, 121.477006
8400, 375312.228584, 5728112.016810, 81.742460
8401, 372291.613529, 5727443.694837, 5.040950
8402, 372613.088790, 5732578.859339, 35.682017
8403, 372441.800406, 5728830.510196, 74.724667
8404, 373271.735033, 5727331.355566, 101.906259
8405, 372866.096501, 5729569.824314, 75.515405
8406, 381944.025620, 5729121.259695, 29.850330
8407, 376407.556939, 5729983.349187, 81.248249
8408, 378566.331032, 5726033.961639, 114.261528
8409, 380244.296182, 5724753.747819, 22.041800
8410, 375257.488477, 5727463.120129, 117.127951
8411, 375984.389817, 5730165.988651, 35.187806
8412, 375629.677085, 5731849.786712, 34.594753
8413, 375160.858494, 5729151.134082, 81.445934
8414, 377834.768338, 5727517.396147, 97.458363
8415, 379034.281533, 5729216.361342, 76.899195
8416, 375526.634490, 5729920.437372, 63.160136
8417, 376333.821688, 5726377.422721, 38.746124
8418, 376839.725993, 5727810.861077, 67.311506
8419, 374314.216940, 5730313.378159, 41.217178
8420, 377503.445621, 5725952.422444, 54.758553
8421, 381926.301373, 5726789.187519, 10.872637
8422, 379020.781900, 5727360.637067, 64.247399
8423, 373896.395693, 5730516.575973, 69.980244
8424, 373902.125609, 5730642.175071, 48.037286
8425, 378617.496997, 5727679.786228, 27.379276
8426, 375469.233920, 5726721.242539, 50.804866
8427, 376024.147164, 5730274.936264, 50.112971
8428, 379765.361061, 5727361.807382, 37.560018
8429, 372991.102645, 5727547.621019, 70.770981
8430, 374322.660940, 5726365.097635, 45.170864
8431, 374027.928318, 5731340.714824, 33.804016
8432, 374955.953149, 5727634.048607, 99.039837
8433, 380904.673884, 5726378.690668, 23.722117
8434, 381259.325693, 5726829.922614, 5.040950
8435, 379182.045188, 5729084.827249, 60.096029
8436, 378164.136098, 5727734.878585, 53.671289
8437, 378110.754274, 5728415.066916, 95.283835
8438, 376689.156599, 5726160.822784, 61.776345
8439, 375415.224403, 5730785.232806, 34.594753
8440, 381861.341714, 5728825.990116, 45.763917
8441, 372809.629620, 5727838.236558, 44.577811
8442, 377336.871945, 5725963.710245, 45.467390
8443, 376657.274324, 5726518.369386, 24.611696
8444, 378162.905993, 5726037.179783, 113.767318
8445, 376733.146188, 5729640.838412, 80.556354
8446, 372261.081686, 5726301.570098, 23.524432
8447, 379977.216122, 5729124.420184, 83.323935
8448, 374029.720569, 5730547.791686, 58.514554
8449, 374239.974882, 5731759.878593, 26.292013
8450, 381536.773432, 5728429.988561, 104.574997
8451, 375213.000606, 5730353.804792, 28.367698
8452, 379305.387608, 5727515.752854, 10.971479
8453, 378062.493057, 5727799.086099, 57.723817
8454, 380284.284474, 5729518.939400, 109.517105
8455, 373743.578388, 5731040.905204, 8.698109
8456, 378798.389814, 5729803.160268, 45.072022
8457, 374819.163836, 5729210.567087, 18.285798
8458, 377781.250396, 5732327.358270, 70.375613
8459, 379579.636385, 5724928.370261, 100.324785
8460, 380405.888520, 5726608.604533, 41.810231
8461, 378696.711545, 5724518.354557, 13.640217
8462, 373685.359433, 5724106.501019, 29.158435
8463, 372633.987195, 5725199.754893, 0.098842
8464, 380054.408545, 5729637.938340, 99.929416
8465, 375575.661552, 5729522.458475, 59.898345
8466, 379191.973753, 5732082.984649, 34.298227
8467, 374451.610048, 5726565.314994, 77.986458
8468, 381098.853373, 5724682.986465, 6.918951
8469, 381127.395458, 5729503.280802, 63.555504
8470, 373613.664887, 5728812.267235, 71.462876
8471, 376309.847144, 5726560.789726, 69.387191
8472, 376376.533912, 5727834.674291, 43.984758
8473, 372725.968849, 5730038.499040, 31.827173
8474, 375469.855373, 5731271.969335, 47.444233
8475, 379236.852625, 5725324.119379, 107.540262
8476, 375588.265192, 5731547.611467, 48.037286
8477, 379884.987909, 5727244.827877, 51.892130
8478, 380395.166832, 5727957.777451, 79.666775
8479, 379659.717626, 5724646.151105, 46.356970
8480, 374455.172487, 5727792.976660, 10.971479
8481, 374975.430397, 5731734.783182, 9.192320
8482, 376914.208244, 5729216.398776, 78.085301
8483, 375386.076068, 5730228.131560, 30.048014
8484, 379155.867102, 5726397.019502, 62.171714
8485, 372898.736858, 5728366.230912, 50.112971
8486, 375510.974514, 5727284.334881, 92.615097
8487, 375691.864313, 5726340.950879, 41.414862
8488, 372819.402682, 5727548.362252, 68.596454
8489, 374384.130737, 5727519.669223, 29.751488
8490, 379126.144788, 5728348.031373, 37.856544
8491, 376504.900460, 5729580.809545, 107.441420
8492, 378237.907712, 5730974.792534, 2.767580
8493, 380019.107558, 5728735.005539, 59.997187
8494, 373087.580627, 5727019.097055, 88.068358
8495, 376113.663412, 5730146.918630, 27.478118
8496, 373969.084501, 5730110.845315, 86.981094
8497, 377320.740776, 5726032.432797, 49.322234
8498, 373143.298846, 5729125.935008, 96.173415
8499, 376686.895748, 5729078.425415, 81.841302
8500, 373157.155167, 5730052.160579, 68.102243
8501, 375008.354509, 5730832.612451, 0.098842
8502, 373784.448103, 5730370.159834, 70.968666
8503, 374397.751591, 5729948.465117, 92.615097
8504, 380511.240130, 5729076.137796, 89.946359
8505, 375756.619803, 5728842.809428, 103.290050
8506, 381556.605398, 5728284.145476, 109.220579
8507, 380929.619630, 5726756.525953, 27.774645
8508, 380431.478313, 5724936.341091, 31.036436
8509, 379868.232587, 5726671.227671, 114.063844
8510, 373371.557669, 5730214.170846, 63.654346
8511, 373188.673717, 5726901.804918, 97.458363
